40;40
0
28	24
17	12
14	15
10	26
15	12
28	25
30	12
23	21
32	15
10	32
27	32
12	5
23	5
20	32
28	28
14	26
26	5
14	17
10	23
10	29
24	32
10	12
27	12
32	26
32	17
20	12
14	32
10	31
23	13
28	20
10	19
1	5
22	5
23	22
32	32
10	14
28	27
14	23
14	29
5	5
14	12
10	37
10	18
10	8
10	24
32	23
14	19
28	21
23	30
32	12
10	25
28	5
14	14
10	7
14	16
32	19
7	5
25	5
10	35
14	37
18	5
10	36
14	18
14	8
32	14
14	24
16	5
21	32
32	16
19	5
31	5
10	28
29	5
32	37
32	18
32	8
10	9
14	25
14	7
32	24
28	13
17	5
14	35
28	22
21	12
14	36
32	25
32	7
23	26
23	17
10	20
15	5
14	28
30	5
32	35
32	36
6	5
10	10
10	27
14	9
23	32
28	30
13	5
32	28
26	32
32	9
14	20
10	38
11	5
10	39
10	21
23	23
23	29
28	15
10	5
27	5
23	12
32	3
10	11
14	10
14	27
20	5
32	20
23	31
9	5
22	32
23	19
10	40
32	10
32	27
32	2
14	38
14	39
14	21
24	5
8	5
10	33
14	5
14	11
10	13
28	26
23	18
32	38
32	39
23	24
32	21
22	12
10	22
32	5
14	40
32	11
28	32
23	25
10	34
25	32
10	6
32	40
14	13
16	32
10	30
28	23
28	29
32	33
31	32
14	22
23	28
28	12
29	32
32	4
32	13
28	31
14	34
18	12
32	22
14	6
32	1
16	12
21	5
19	12
28	14
31	12
32	34
14	30
15	32
28	16
23	20
29	12
30	32
32	6
23	27
