40;40
0
24	15
19	14
35	5
35	11
19	16
29	14
19	37
6	29
19	18
19	8
39	32
19	24
7	25
6	12
27	32
6	31
20	32
16	25
19	25
24	26
6	19
19	7
24	17
35	4
35	13
6	14
19	35
6	16
19	36
35	22
35	1
24	32
37	32
6	37
6	18
6	8
15	25
19	9
35	6
24	23
32	32
24	29
27	14
6	25
6	7
24	12
19	3
24	31
13	25
19	20
6	35
6	36
24	19
11	25
35	15
19	10
19	2
6	28
24	14
34	32
24	16
10	25
6	9
24	18
24	8
9	25
19	38
24	24
19	39
19	21
6	3
21	32
38	32
6	20
19	5
19	11
24	25
35	17
35	26
24	7
8	25
14	25
6	10
6	27
6	2
19	40
35	32
34	14
19	33
24	28
6	38
6	39
6	21
19	4
19	13
24	9
6	5
6	11
35	23
23	32
19	22
19	1
35	12
35	31
19	34
24	20
6	40
7	30
35	19
19	6
18	30
16	30
6	33
24	10
24	27
24	2
35	14
19	30
35	16
6	4
6	13
22	32
35	8
35	18
35	24
6	1
24	21
17	30
33	32
19	15
40	32
6	34
24	11
35	25
15	30
35	7
6	6
26	14
6	30
28	32
12	25
36	32
19	17
24	13
11	30
6	15
35	9
33	14
24	22
10	30
19	32
24	1
31	32
35	3
29	32
35	20
9	30
24	6
35	10
35	27
19	23
35	2
19	29
6	26
6	17
24	30
8	30
19	12
28	14
19	31
25	14
30	32
6	32
19	19
35	21
