40;40
0
23	27
12	24
23	2
23	24
17	12
27	16
17	15
27	20
36	18
11	24
23	34
39	18
9	3
17	40
9	4
27	22
9	13
17	9
17	31
7	24
27	37
34	18
27	26
27	17
9	20
27	18
28	6
27	8
27	10
27	27
23	6
2	24
10	24
27	24
23	32
17	19
36	6
23	25
17	33
23	7
27	34
9	22
39	6
23	38
9	1
23	39
25	6
23	30
9	17
23	21
9	8
9	18
9	10
17	13
17	14
9	24
9	2
27	6
26	6
17	20
17	16
23	35
27	25
27	7
23	5
23	36
23	11
27	38
38	18
27	39
17	22
27	21
31	6
17	1
9	6
23	23
17	37
17	26
17	17
23	29
17	18
17	8
29	6
17	10
17	27
27	35
23	28
17	24
8	24
1	24
37	18
9	7
23	12
27	36
27	11
17	34
9	21
38	6
14	24
3	24
33	18
23	40
23	9
23	31
27	23
40	18
27	29
24	6
17	6
37	6
27	28
9	5
9	11
17	32
27	12
27	15
17	25
23	19
35	18
17	7
23	33
5	24
17	38
27	40
17	39
9	23
32	18
27	9
17	30
17	21
23	3
40	6
6	24
23	4
23	13
9	12
23	20
17	35
27	19
17	5
17	36
27	33
17	11
9	9
30	6
4	24
13	24
32	6
23	22
17	23
27	13
23	1
27	14
17	29
23	37
28	18
23	26
23	17
9	19
23	18
23	8
17	28
23	10
