40;40
0
39	22
8	12
25	22
8	15
29	19
13	6
25	37
25	26
34	22
8	40
13	32
13	25
8	9
26	22
13	7
27	22
25	24
29	3
25	27
17	9
22	9
13	38
29	13
13	39
29	14
20	22
18	17
26	17
13	30
14	9
13	21
29	20
27	17
29	16
8	19
19	22
16	17
20	17
8	33
31	22
19	37
19	26
13	35
19	17
15	9
19	27
13	5
13	36
29	22
8	3
13	11
19	24
25	32
8	4
8	13
8	14
29	1
25	25
29	17
19	34
29	18
29	8
8	20
21	22
29	10
8	16
38	22
13	23
29	2
25	30
25	38
13	29
25	39
21	17
13	28
13	12
24	22
8	22
13	15
37	22
22	22
8	1
19	25
8	37
25	36
8	26
8	17
13	40
8	18
8	8
14	22
13	9
8	10
8	27
8	2
8	24
13	31
19	38
33	22
19	30
19	39
17	17
14	17
22	17
29	7
25	23
8	34
40	22
25	29
15	22
13	19
28	9
25	28
13	33
29	21
19	35
23	9
15	17
19	36
35	22
8	6
30	22
25	40
13	13
8	25
13	14
32	22
8	7
25	31
19	23
29	11
13	20
8	38
19	29
8	39
13	16
27	9
19	28
8	21
18	9
16	9
20	9
13	22
8	35
19	40
13	1
13	37
8	5
8	36
13	17
13	26
8	11
13	8
13	18
13	10
13	27
29	12
29	15
13	24
19	9
28	22
29	9
23	22
8	23
13	34
8	29
36	22
28	17
8	28
21	9
