40;40
0
10	16
14	23
40	11
20	3
20	4
14	29
15	11
3	29
28	34
14	28
35	5
14	12
5	11
10	22
35	11
14	15
15	29
30	11
10	26
10	17
10	18
32	11
6	11
10	27
20	1
28	32
5	29
10	24
28	25
20	10
20	2
28	38
28	39
6	29
28	30
28	21
4	11
13	11
35	9
28	35
14	13
10	25
14	14
28	36
4	29
13	29
28	11
23	11
14	20
14	16
36	11
10	21
28	23
12	29
39	11
28	29
7	11
25	11
14	22
28	28
11	29
34	11
28	15
14	26
2	11
27	11
18	11
26	11
14	27
7	29
25	29
28	40
14	24
20	5
28	31
16	11
20	11
10	23
2	29
10	29
18	29
26	29
27	29
19	11
10	28
35	1
9	11
31	11
28	19
16	29
20	29
10	15
28	33
35	8
35	10
29	11
19	29
14	25
9	29
21	11
28	14
38	11
20	9
28	20
14	21
28	16
10	19
35	6
24	11
8	11
17	11
37	11
1	11
22	11
35	7
28	22
14	11
3	11
28	37
24	29
28	26
28	17
33	11
28	18
1	29
8	29
28	27
17	29
10	14
10	20
28	24
