40;40
0
16	13
16	14
28	17
28	18
28	24
14	29
23	8
3	29
23	18
16	20
16	16
33	29
24	40
9	3
25	8
9	4
9	13
9	14
24	31
40	29
15	29
9	20
9	16
16	22
27	18
28	6
27	8
26	8
18	18
16	1
5	29
35	29
16	17
28	25
16	18
16	8
23	25
16	10
16	27
28	7
16	2
24	33
20	18
36	25
6	29
9	1
19	18
28	21
9	26
9	17
39	25
9	18
9	8
9	10
9	27
25	25
9	2
34	25
27	25
18	25
4	29
13	29
16	6
26	25
28	5
28	11
21	18
21	8
16	25
20	25
16	7
28	23
9	6
12	29
19	25
28	29
23	29
16	21
24	8
9	25
17	8
17	18
11	29
36	29
9	7
22	8
22	18
28	15
29	25
24	34
39	29
7	29
25	29
9	21
16	5
28	9
16	11
21	25
34	29
38	25
2	29
10	29
18	29
26	29
27	29
9	5
16	23
24	32
9	11
16	29
20	29
24	25
28	19
17	25
37	25
16	28
22	25
19	29
16	12
16	15
24	30
9	29
28	3
33	25
28	4
9	28
29	29
16	9
9	12
9	15
40	25
28	20
28	16
24	35
24	36
21	29
38	29
9	9
16	19
35	25
28	22
28	1
24	29
8	29
17	29
37	29
1	29
28	8
22	29
9	19
16	3
28	10
28	2
16	4
