40;40
0
37	28
26	16
11	27
32	21
22	12
22	15
4	6
13	6
7	27
25	27
21	19
26	22
22	9
26	1
26	37
40	28
26	26
26	17
12	6
26	18
26	8
10	27
26	10
26	27
18	27
26	2
26	24
32	5
11	6
8	19
17	19
1	19
32	11
16	27
20	27
22	19
32	23
26	34
30	28
7	6
19	27
3	19
32	28
9	27
22	3
32	12
32	15
22	4
22	13
22	14
10	6
18	6
26	32
22	20
22	16
26	25
16	6
20	6
32	9
5	19
21	27
26	38
26	39
19	6
26	30
26	21
22	22
9	6
6	19
22	1
24	27
22	26
8	27
17	27
28	28
22	8
26	35
22	27
22	10
22	2
22	24
36	28
26	36
32	3
26	11
14	27
21	6
32	4
32	13
32	14
39	28
4	19
13	19
32	20
32	16
26	23
26	29
15	27
8	6
17	6
27	28
26	28
22	6
12	19
26	12
32	22
26	15
5	27
22	25
14	6
32	1
22	7
11	19
32	26
26	40
32	8
32	10
26	9
26	31
6	27
32	2
7	19
22	21
32	24
31	28
32	27
15	6
29	28
2	19
10	19
18	19
26	19
5	6
26	33
22	5
4	27
13	27
22	11
20	19
38	28
32	6
6	6
26	3
19	19
26	4
26	13
26	14
22	23
32	7
12	27
9	19
32	25
26	20
23	27
