40;40
0
16	14
29	19
8	15
19	14
35	5
35	11
31	14
29	14
28	25
17	19
34	34
36	25
25	25
17	14
15	19
12	5
18	25
12	11
16	25
30	19
15	14
19	25
21	34
6	19
38	34
8	17
31	25
35	4
35	13
29	25
30	14
4	19
13	19
3	34
35	22
35	1
17	25
13	14
35	34
12	4
15	25
2	19
27	19
35	6
20	19
30	25
12	1
27	14
8	12
12	34
23	34
4	25
13	25
12	6
24	19
8	19
26	34
11	25
35	15
14	19
39	25
24	14
8	14
8	16
2	25
10	25
27	25
14	14
20	25
32	19
8	18
8	8
9	25
12	15
1	34
32	14
22	34
33	34
24	25
40	34
8	25
37	25
8	7
14	25
5	34
34	19
34	14
32	25
12	17
28	34
36	34
21	19
8	9
7	34
25	34
35	23
18	34
35	12
3	19
16	34
8	3
19	34
34	25
31	34
29	34
35	19
8	10
8	2
35	14
17	34
35	16
21	25
38	25
12	19
35	8
23	19
35	24
3	25
12	14
30	34
23	14
6	34
12	16
26	19
8	11
35	25
35	7
4	34
12	18
12	8
26	14
11	34
39	34
12	25
12	7
1	19
23	25
22	19
2	34
10	34
27	34
20	34
33	19
8	13
35	9
9	34
26	25
33	14
5	19
8	1
35	3
24	34
35	20
8	34
37	34
12	9
28	19
1	25
35	10
22	25
35	2
12	3
7	19
33	25
25	19
28	14
32	34
40	25
18	19
25	14
16	19
19	19
18	14
35	21
31	19
12	10
12	2
