40;40
0
4	32
13	32
15	23
1	9
22	9
30	23
21	13
30	29
11	32
6	23
40	9
30	12
5	9
30	31
2	32
10	32
4	23
13	23
3	13
30	19
24	26
9	32
11	23
17	8
30	14
30	16
28	9
2	23
10	23
27	23
36	9
20	23
24	32
8	32
7	9
25	9
30	37
17	7
30	18
14	32
9	23
30	24
18	9
12	13
23	13
16	9
19	9
13	8
29	9
24	23
8	23
24	29
26	13
14	23
30	35
24	31
17	9
13	7
30	36
30	28
15	9
1	13
22	13
30	9
6	9
24	37
4	9
13	9
5	13
24	24
30	20
21	32
11	9
39	9
24	25
30	10
3	32
2	9
10	9
27	9
28	13
20	9
21	23
24	36
17	5
7	13
25	13
9	9
13	2
30	38
30	39
24	28
16	13
30	21
3	23
24	9
8	9
37	9
30	11
29	13
14	9
12	32
23	32
17	13
30	40
12	23
15	13
30	33
17	1
23	23
24	27
30	13
6	13
26	23
17	6
30	22
4	13
13	13
1	32
22	32
24	38
24	39
34	9
30	34
11	13
13	1
5	32
2	13
10	13
27	13
1	23
22	23
21	9
30	30
38	9
13	6
24	40
9	13
5	23
3	9
30	15
7	32
24	13
8	13
35	9
14	13
16	32
7	23
25	23
12	9
23	9
18	23
16	23
17	32
30	17
19	23
24	30
26	9
15	32
30	32
17	23
6	32
