40;40
0
36	17
24	12
14	29
15	11
22	12
29	33
10	22
21	19
8	9
17	9
1	9
21	33
29	3
15	29
34	17
15	23
29	4
29	13
29	14
10	26
10	18
15	28
14	9
10	10
10	27
5	29
10	24
21	3
29	16
15	12
21	4
21	13
21	20
6	29
15	9
29	22
31	17
29	1
29	37
29	26
29	17
29	8
21	22
29	10
29	27
29	2
29	24
15	19
21	1
10	25
4	29
21	37
6	9
21	26
21	17
13	29
21	18
21	8
29	34
21	10
21	27
21	2
21	24
10	21
12	29
21	34
15	20
29	6
13	9
11	29
15	16
29	32
29	25
23	12
29	7
10	11
21	6
7	29
33	17
29	38
29	39
21	32
12	9
15	22
21	25
29	30
29	21
21	7
40	17
10	23
15	26
15	17
11	9
10	29
21	38
18	29
21	39
15	10
15	18
15	27
10	28
21	30
15	24
21	21
25	12
29	35
16	29
7	9
20	29
35	17
10	12
29	5
29	36
26	12
30	17
29	11
19	29
32	17
21	35
2	9
10	9
18	9
9	29
21	5
21	36
21	11
29	23
29	29
16	9
20	9
29	28
15	25
10	19
21	23
29	12
19	9
29	15
21	29
9	9
21	28
29	40
15	21
21	12
29	9
29	31
10	13
10	14
8	29
17	29
21	40
10	20
21	9
21	31
