40;40
165
11	17
16	14
17	12
37	15
16	16
25	37
4	32
25	18
7	8
14	15
31	14
35	11
21	33
22	9
27	17
18	8
16	18
5	28
6	29
19	8
9	26
7	25
32	15
17	14
7	7
28	35
27	32
17	16
12	5
4	29
28	36
6	31
18	7
23	11
25	35
15	14
21	34
24	17
8	26
9	32
25	36
19	7
17	18
17	8
4	31
15	16
35	13
22	10
14	17
21	6
7	28
15	18
24	32
34	15
8	32
7	9
13	14
5	27
17	7
23	33
13	16
20	12
27	31
9	29
18	9
6	8
12	4
3	30
11	14
27	19
19	9
7	3
26	33
11	16
13	18
13	8
9	31
22	11
25	20
8	29
6	25
33	11
6	7
27	16
24	12
11	18
11	8
37	12
23	34
7	27
4	25
8	31
24	31
17	9
7	2
13	7
27	37
12	6
27	18
10	8
18	10
23	6
24	19
20	8
22	33
26	34
11	7
35	15
19	10
6	28
9	8
32	12
37	14
24	16
14	14
10	7
6	9
33	13
4	28
14	16
36	11
20	7
24	37
7	5
24	18
24	8
8	8
9	25
13	9
17	10
9	7
27	35
12	15
27	36
3	26
14	18
18	11
6	3
32	14
22	34
21	32
11	9
19	11
34	12
22	6
31	11
13	3
8	25
24	7
28	33
8	7
3	32
10	9
6	27
6	2
9	28
25	33
11	3
20	9
36	13
24	35
24	36
17	11
7	4
4	27
9	9
13	2
21	12
10	3
34	14
12	17
5	30
23	17
27	20
8	28
21	31
3	29
11	2
28	34
9	3
31	13
24	9
8	9
33	15
6	5
26	17
25	34
3	31
10	2
23	32
20	10
35	12
7	6
13	5
8	3
9	27
9	2
24	20
18	6
26	32
7	30
21	37
21	8
11	5
19	6
24	10
8	27
8	2
35	14
10	5
23	12
36	15
6	4
20	11
23	31
21	7
17	6
9	5
5	26
13	4
22	32
23	19
16	15
21	35
3	25
26	31
21	36
12	14
31	15
12	16
11	4
23	16
26	19
8	5
27	33
24	11
5	32
37	11
6	6
10	4
12	18
23	37
12	8
23	18
23	8
21	9
26	16
17	15
6	30
22	12
13	6
7	26
3	28
25	17
9	4
22	31
33	12
26	37
32	11
26	18
4	30
5	29
28	32
15	15
16	17
11	6
24	33
12	7
27	34
23	7
7	32
25	32
8	4
37	13
5	31
10	6
23	35
20	6
23	36
33	14
21	10
13	15
9	6
17	17
22	37
22	8
26	35
34	11
26	36
24	34
9	30
7	29
3	27
11	15
32	13
36	12
12	9
28	31
23	9
15	17
24	6
8	6
7	31
25	31
18	12
22	7
6	26
8	30
12	3
25	19
19	12
21	11
31	12
36	14
23	20
22	35
4	26
13	17
22	36
5	25
34	13
25	16
6	32
28	37
12	2
26	20
23	10
