40;40
160
22	28
8	15
17	31
15	29
27	26
18	8
26	27
33	9
28	25
30	23
28	7
16	8
34	34
20	26
5	28
6	29
15	31
31	37
30	12
31	8
34	6
29	37
31	24
29	8
28	35
29	24
18	25
28	36
4	29
18	7
6	31
20	32
16	25
16	7
35	33
19	25
17	8
31	25
4	31
31	7
22	27
29	25
29	7
11	12
33	10
28	9
7	28
27	23
15	8
31	35
31	36
18	28
21	30
29	35
27	12
20	29
10	12
17	25
5	27
30	37
17	7
29	36
16	28
30	8
32	26
30	24
18	9
35	34
19	28
9	29
16	9
20	31
9	12
33	38
3	30
11	14
15	25
15	7
13	8
31	9
9	31
29	9
30	25
30	7
32	32
33	5
10	14
8	29
33	11
28	10
28	27
17	28
8	12
30	35
7	27
7	10
8	31
17	9
13	7
9	14
30	36
27	8
15	28
18	10
18	27
27	24
16	10
16	27
32	23
28	38
15	9
19	27
6	28
31	10
32	12
31	27
33	33
8	14
34	32
29	10
30	9
29	27
27	25
28	5
27	7
28	11
21	26
4	28
20	25
7	11
13	9
17	10
17	27
31	38
14	8
18	11
29	38
21	32
16	11
15	10
33	34
15	27
31	5
34	12
31	11
28	33
29	5
20	28
29	11
32	37
30	10
30	27
33	6
32	8
27	9
14	7
6	27
32	24
22	30
9	28
21	29
17	11
7	13
13	10
35	32
4	27
32	25
5	30
32	7
30	38
8	28
31	33
21	31
11	10
15	11
3	29
29	33
28	34
30	5
32	35
34	37
30	11
34	8
32	36
26	26
28	6
27	10
14	9
27	27
3	31
10	10
20	27
13	11
9	27
9	10
18	6
34	7
31	34
7	30
32	9
16	6
29	34
11	11
18	30
30	33
31	6
16	30
34	35
22	26
29	6
8	27
8	10
34	36
19	30
27	5
27	11
10	11
14	10
21	25
26	23
7	15
17	6
35	37
9	11
22	32
34	9
32	10
32	27
33	32
17	30
30	34
15	6
11	13
8	11
30	6
21	28
15	30
14	11
10	13
28	26
22	29
32	38
6	30
13	6
35	35
3	28
35	36
9	13
33	12
22	31
32	5
34	10
18	26
32	11
4	30
28	32
5	29
26	24
16	26
19	26
31	26
8	13
5	31
29	26
27	6
18	32
26	25
34	38
16	32
21	27
19	32
28	23
31	32
32	33
17	26
20	30
34	5
28	12
29	32
34	11
33	37
7	29
3	27
9	30
11	15
33	8
7	12
15	26
18	29
16	29
17	32
7	31
10	15
30	26
14	6
22	25
19	29
31	23
8	30
18	31
29	23
33	7
16	31
31	12
32	34
9	15
15	32
34	33
29	12
19	31
7	14
30	32
32	6
33	35
35	38
28	37
33	36
17	29
28	8
28	24
