40;40
147
22	28
36	8
8	15
32	30
5	35
7	37
13	32
35	5
4	32
5	36
31	14
31	16
33	9
20	26
11	32
36	7
31	37
3	33
31	18
31	8
34	6
5	9
6	12
29	37
32	15
28	35
10	32
27	32
30	31
2	32
3	13
13	29
33	3
28	36
20	32
4	12
7	35
24	26
7	36
9	32
13	31
31	7
35	4
11	29
22	27
6	14
6	16
3	34
10	29
36	9
11	31
31	35
18	28
21	30
24	32
31	36
2	12
20	29
7	9
29	35
4	14
5	10
30	37
29	36
34	15
4	16
6	37
32	17
10	31
19	28
9	29
27	31
36	3
20	31
4	37
35	6
26	33
31	9
9	31
5	38
32	32
5	39
33	5
24	29
2	14
2	16
8	12
31	3
30	35
24	31
5	11
7	10
3	15
30	36
6	35
2	37
27	37
34	17
6	36
18	27
26	34
4	35
35	15
12	30
19	27
4	36
23	30
8	14
7	38
7	39
8	16
32	31
6	9
21	26
33	4
13	28
36	5
5	33
26	30
7	11
4	9
5	13
2	35
27	35
2	36
11	28
27	36
32	14
21	32
32	16
31	5
10	28
35	17
28	33
20	28
32	37
33	6
3	32
32	8
2	9
5	34
32	18
6	10
22	30
9	28
7	33
36	4
21	29
7	13
4	10
34	14
32	7
23	26
34	16
24	28
21	31
31	33
6	38
6	39
29	33
28	34
31	4
3	12
8	9
32	35
33	15
34	18
34	8
4	38
32	36
4	39
7	34
2	10
6	11
12	32
23	32
36	6
20	27
5	15
28	30
4	11
34	7
26	32
31	34
32	9
3	14
29	34
2	38
2	39
3	16
18	30
30	33
31	6
12	29
23	29
6	33
24	27
22	26
8	10
35	14
19	30
3	37
2	11
32	3
31	30
35	16
6	13
33	17
12	31
29	30
4	33
23	31
7	15
4	13
22	32
35	8
35	18
34	9
26	31
30	34
31	15
6	34
2	33
27	33
8	11
5	32
21	28
3	35
34	3
35	7
3	36
2	13
4	34
22	29
30	30
22	31
32	5
18	26
26	37
13	30
3	9
28	32
2	34
27	34
5	12
19	26
7	32
31	17
8	13
11	30
6	15
35	9
18	32
33	14
21	27
10	30
4	15
27	30
33	16
19	32
31	32
20	30
32	33
12	28
35	3
5	14
34	5
23	28
26	35
29	32
26	36
5	16
9	30
32	4
3	10
33	18
33	8
28	31
7	12
18	29
5	37
2	15
19	29
24	30
18	31
33	7
3	38
3	39
32	34
19	31
7	14
31	31
30	32
32	6
34	4
7	16
29	31
3	11
6	32
28	37
23	27
