40;40
118
24	15
32	30
37	15
13	32
25	18
33	28
31	14
27	17
29	14
31	16
18	8
16	37
29	16
34	34
16	8
38	13
11	32
19	8
12	21
32	15
29	18
28	35
27	32
10	32
28	36
18	7
34	30
16	7
35	33
25	35
25	36
19	7
24	17
17	37
17	8
35	13
36	28
16	35
16	36
13	19
15	37
24	32
34	15
29	35
27	12
37	32
12	33
29	36
17	7
11	19
14	32
18	9
35	34
16	9
17	35
10	19
19	9
13	37
17	36
26	33
13	18
12	22
32	32
38	15
26	13
27	14
35	30
37	29
9	19
15	35
11	37
27	16
24	12
11	18
15	36
37	12
12	34
30	35
17	9
37	31
30	36
10	37
10	18
27	18
18	10
20	8
16	10
26	34
32	29
13	35
35	15
14	19
19	10
13	36
9	18
24	14
32	12
33	33
37	14
34	32
24	16
37	16
32	31
11	35
33	13
11	36
20	7
24	18
17	10
27	35
10	35
14	37
27	36
10	36
14	18
32	14
34	29
32	16
33	34
34	12
28	33
26	15
13	20
34	31
36	33
28	13
25	33
20	9
36	13
24	35
33	30
24	36
11	20
25	13
35	32
14	35
16	33
14	36
38	12
34	14
34	16
10	20
37	28
29	33
28	34
31	13
36	34
33	15
9	20
29	13
26	17
25	34
13	21
12	32
35	29
17	33
20	10
38	14
35	12
38	16
16	34
32	28
36	30
11	21
35	31
18	6
26	32
15	33
16	6
14	20
29	34
19	6
10	21
30	33
35	14
28	15
17	34
35	16
9	21
36	15
13	33
25	15
34	28
17	6
12	19
26	12
15	34
11	33
33	32
30	34
13	22
14	21
31	15
27	33
29	15
10	33
12	37
27	13
13	34
11	22
12	18
26	14
28	17
26	16
33	29
25	17
11	34
10	22
33	12
26	18
28	32
33	31
24	33
35	28
27	34
10	34
9	22
36	32
37	33
14	33
25	32
24	13
37	13
29	17
12	35
12	36
20	6
16	32
33	14
33	16
32	33
14	22
36	29
26	35
29	32
28	12
26	36
24	34
37	34
32	13
36	12
14	34
25	12
36	31
17	32
27	15
37	30
28	14
12	20
32	34
31	12
15	32
28	16
36	14
34	33
29	12
36	16
25	14
30	32
34	13
25	16
28	18
