40;40
164
22	28
24	15
32	30
5	35
36	24
7	37
19	14
4	32
7	8
5	36
33	28
19	16
21	33
15	29
10	26
18	8
21	13
21	4
30	29
36	25
19	8
9	26
3	33
7	7
5	9
31	24
10	32
13	29
18	7
20	32
34	30
7	35
7	36
8	26
19	7
9	32
5	3
37	26
17	8
31	25
11	29
14	26
36	28
21	6
33	27
25	28
3	34
10	29
15	24
21	30
24	32
8	32
20	29
7	9
5	10
17	7
23	33
20	12
6	37
32	26
30	24
6	8
9	29
19	28
18	9
31	28
23	13
20	31
15	25
19	9
4	37
7	3
13	24
21	15
5	38
30	25
24	29
8	29
35	30
37	29
6	7
24	12
20	14
11	8
14	29
36	27
11	24
20	16
5	5
7	10
13	25
24	31
17	9
34	26
6	35
10	37
6	36
10	8
15	28
10	24
20	8
22	33
11	25
32	29
11	7
4	35
12	30
30	28
9	37
4	36
23	30
9	8
24	14
31	27
9	24
22	13
7	38
24	16
10	25
10	7
6	9
13	28
5	33
20	7
7	5
8	37
8	8
9	25
5	4
9	7
10	35
8	24
37	24
11	28
18	5
23	15
10	36
6	3
14	24
21	32
34	29
11	9
19	5
9	35
15	27
10	28
9	36
35	26
8	25
37	25
8	7
20	28
30	27
3	32
14	25
10	9
5	34
6	10
22	30
32	24
9	28
7	33
25	33
11	3
20	9
8	35
33	30
5	6
17	5
21	29
8	36
7	4
9	9
13	27
21	12
10	3
12	26
18	4
32	25
19	33
24	28
8	28
21	31
37	28
6	38
11	10
11	27
22	15
19	13
14	28
19	4
9	3
8	9
4	38
6	5
7	34
34	24
10	10
10	27
35	29
23	32
21	14
21	16
7	6
32	28
8	3
9	10
9	27
17	4
36	30
18	6
34	25
25	30
21	8
10	38
11	5
19	6
12	29
23	29
6	33
8	10
8	27
37	27
19	30
10	5
23	12
3	37
9	38
14	27
31	30
33	26
6	4
20	5
4	33
23	31
21	7
34	28
17	6
9	5
22	32
35	24
8	38
32	27
19	15
23	14
11	4
6	34
23	16
8	5
10	33
5	32
21	28
35	25
15	30
3	35
20	33
6	6
3	36
4	34
10	4
22	29
12	24
21	9
9	33
20	13
20	4
30	30
36	26
22	12
33	29
9	4
22	31
34	27
13	30
12	25
11	6
24	33
8	33
35	28
10	34
31	26
7	32
25	32
24	13
8	4
11	30
22	14
10	6
9	34
22	16
20	6
10	30
19	32
9	6
20	30
12	28
36	29
23	28
8	34
9	30
25	29
33	24
15	26
8	6
5	37
5	8
25	31
35	27
30	26
19	29
20	15
24	30
8	30
31	29
37	30
21	5
19	12
33	25
3	38
14	30
19	31
13	26
5	7
6	32
12	27
11	26
