40;40
143
8	15
7	18
4	32
25	8
33	28
21	33
18	18
18	8
26	2
20	17
16	8
5	28
28	7
36	25
6	29
19	18
19	8
9	17
23	21
6	12
25	7
29	8
21	22
22	20
3	13
4	29
18	7
6	31
16	7
4	12
6	19
19	7
8	17
37	26
17	8
4	31
36	28
26	5
29	7
6	14
4	19
33	27
7	28
28	9
6	16
15	8
21	30
20	23
24	32
8	32
25	9
4	14
17	7
23	33
30	8
4	16
6	18
18	9
28	3
22	21
16	9
9	12
15	7
19	9
25	3
4	18
13	8
20	19
29	9
23	22
18	3
30	7
24	29
26	4
8	29
37	29
9	19
16	3
18	20
28	2
8	12
36	27
19	3
24	31
9	14
17	9
13	7
3	15
19	20
34	26
8	31
25	2
29	3
9	16
27	8
18	10
8	19
20	18
16	10
22	33
15	9
19	10
23	30
6	28
17	3
9	18
8	14
26	6
30	9
8	16
29	2
28	5
27	7
21	17
4	28
5	33
15	3
18	21
22	22
25	5
24	8
8	18
13	9
17	10
5	13
30	3
18	5
19	21
3	17
14	8
16	5
21	32
34	29
19	5
15	10
13	3
35	26
24	7
37	25
29	5
30	2
5	34
27	9
14	7
22	30
28	4
7	33
25	33
21	23
17	5
21	29
7	13
25	4
13	10
27	3
18	4
5	30
23	17
8	28
21	31
16	4
37	28
15	5
20	20
19	4
24	9
3	12
18	22
21	19
30	5
29	4
7	34
28	6
14	9
27	2
35	29
23	32
19	22
5	15
25	6
3	19
13	5
24	3
17	4
18	6
14	3
34	25
7	30
25	30
16	6
3	14
21	18
3	16
19	6
15	4
23	23
23	29
6	33
20	21
22	17
24	2
37	27
29	6
27	5
30	4
3	18
14	10
33	26
6	13
4	33
23	31
7	15
34	28
17	6
5	17
13	4
4	13
22	32
23	19
15	6
6	34
24	5
5	32
30	6
35	25
14	5
4	34
27	4
22	23
22	29
23	18
36	26
6	30
13	6
33	29
7	17
9	13
22	31
34	27
18	17
20	22
4	30
26	8
5	29
24	33
8	33
22	19
35	28
5	12
21	20
19	17
7	32
25	32
24	4
8	13
5	31
6	15
27	6
14	4
26	7
5	19
4	15
22	18
5	14
36	29
5	16
8	34
7	29
25	29
7	12
18	23
24	6
21	21
5	18
25	31
7	31
35	27
14	6
19	23
6	17
24	30
8	30
26	9
7	19
33	25
9	15
23	20
18	19
4	17
7	14
7	16
26	3
19	19
6	32
28	8
