40;40
179
28	24
36	18
32	30
37	15
39	17
13	32
7	8
35	5
33	28
15	23
25	24
10	26
16	37
33	9
34	34
38	13
30	29
11	32
16	24
12	21
23	21
31	8
7	7
5	9
34	6
29	8
21	22
30	31
10	32
13	23
22	20
33	3
36	35
34	30
16	25
35	33
33	20
26	21
37	17
11	23
31	7
35	13
35	4
17	24
14	26
36	28
29	7
16	35
16	36
10	23
15	37
27	23
31	35
15	24
34	15
7	9
12	33
17	25
5	10
16	28
30	8
14	32
6	8
35	34
39	19
22	21
31	28
28	20
15	25
13	37
36	20
35	6
39	14
31	9
13	24
12	22
39	16
25	20
29	9
23	22
24	23
38	15
32	32
30	7
33	5
35	30
6	7
15	35
11	37
17	28
14	23
15	36
12	34
11	24
39	18
5	5
31	3
30	35
7	10
13	25
26	22
29	3
34	17
10	37
15	28
10	8
10	24
27	24
37	19
16	27
11	25
32	29
30	28
35	15
13	35
28	21
13	36
9	8
33	33
37	14
34	32
30	9
37	16
10	25
32	31
10	7
6	9
11	35
25	21
33	13
33	4
38	17
13	28
11	36
22	22
7	5
16	21
8	8
37	18
17	27
5	4
9	7
10	35
24	24
30	3
14	37
11	28
10	36
14	24
34	29
33	34
15	27
10	28
31	5
35	17
8	7
29	5
34	31
36	33
33	6
14	25
10	9
32	8
17	21
6	10
36	13
34	19
33	30
21	23
5	6
7	4
35	32
13	27
9	9
14	35
39	20
15	21
16	33
28	22
14	36
34	14
12	26
32	7
34	16
27	20
31	33
25	22
11	27
14	28
31	4
36	34
8	9
38	19
32	35
30	5
33	15
34	18
29	4
34	8
16	22
6	5
10	27
10	10
13	21
12	32
35	29
38	14
7	6
38	16
32	28
16	34
9	10
36	30
11	21
35	31
24	20
37	20
31	34
34	7
15	33
32	9
38	18
35	19
21	24
10	21
17	22
12	23
27	21
30	33
31	6
23	23
34	35
8	10
29	6
35	14
10	5
30	4
32	3
35	16
31	30
14	27
33	17
36	15
6	4
15	22
13	33
26	23
34	28
9	5
35	18
35	8
15	34
11	33
34	9
24	21
33	32
30	34
13	22
14	21
8	5
10	33
39	13
30	6
34	3
35	7
6	6
12	37
10	4
13	34
11	22
22	23
34	20
12	24
30	30
36	17
23	24
35	35
33	29
9	4
10	22
11	34
27	22
32	5
12	25
16	26
33	31
26	24
35	28
36	32
10	34
21	20
38	20
14	33
33	19
8	4
37	13
35	9
10	6
12	35
12	36
33	14
16	32
24	22
33	16
28	23
9	6
31	32
32	33
17	26
12	28
14	22
35	3
36	29
34	5
22	24
35	20
25	23
32	4
33	18
33	8
39	15
14	34
15	26
36	31
8	6
16	23
21	21
5	8
36	19
31	29
33	7
32	34
15	32
36	14
23	20
34	33
13	26
36	16
31	31
5	7
30	32
32	6
34	13
33	35
34	4
17	23
12	27
26	20
11	26
