40;40
137
11	17
36	8
34	22
7	8
25	8
35	5
14	15
17	31
21	33
22	9
31	16
10	17
26	10
33	9
34	34
36	7
19	8
12	21
31	37
31	18
32	15
5	9
6	12
34	6
30	31
15	19
36	35
23	11
20	32
36	36
35	33
33	20
30	19
21	34
15	16
18	35
22	10
14	17
26	11
11	12
30	16
13	19
33	10
19	35
15	18
31	35
36	9
31	36
21	30
34	15
24	32
10	12
7	9
25	9
5	10
30	37
23	33
30	18
11	19
20	12
32	17
13	16
6	8
35	34
20	31
9	12
33	38
17	35
10	19
19	9
33	21
35	6
11	16
13	18
22	11
32	32
33	5
10	16
24	12
11	18
8	12
11	8
36	10
23	34
30	35
5	11
25	10
7	10
24	31
30	36
34	17
31	20
10	18
10	8
20	8
22	33
14	19
19	10
36	38
23	30
9	8
33	33
34	32
32	31
6	9
14	16
36	5
32	19
7	11
24	8
25	11
8	8
15	20
37	8
12	15
33	22
31	38
14	18
20	35
31	21
30	20
22	34
21	32
32	16
11	9
19	11
33	34
37	7
13	20
32	37
34	31
36	33
33	6
32	18
10	9
6	10
22	30
20	9
34	19
24	35
11	20
18	33
9	9
35	32
15	21
21	12
12	17
19	33
30	38
34	16
10	20
31	33
21	31
30	21
11	10
24	9
36	34
8	9
37	9
34	37
32	35
33	15
34	18
34	8
32	36
6	11
10	10
13	21
23	32
36	6
17	33
20	10
18	34
31	22
9	10
11	21
35	31
19	34
31	34
34	7
21	8
14	20
11	11
18	30
10	21
30	33
24	10
34	35
8	10
37	10
34	36
19	30
23	12
10	11
17	34
33	17
20	11
32	20
23	31
30	22
9	11
35	37
12	19
26	12
22	32
35	8
34	9
21	35
17	30
33	32
30	34
31	15
12	16
14	21
24	11
37	5
8	11
35	7
20	33
12	18
34	20
23	8
32	38
21	9
32	21
22	12
35	35
35	36
22	31
34	10
26	8
15	15
33	31
24	33
36	32
5	12
30	15
31	17
20	34
33	19
35	9
18	32
23	35
34	38
21	10
34	21
13	15
33	16
19	32
31	32
32	33
20	30
22	8
34	5
24	34
33	37
11	15
33	18
33	8
23	9
7	12
25	12
15	17
36	31
37	6
17	32
5	8
32	22
10	15
35	10
30	17
24	30
18	31
26	9
19	12
21	11
33	7
12	20
32	34
34	33
19	31
22	35
13	17
31	31
30	32
33	35
35	38
33	36
31	19
36	37
23	10
